snapped_at,price,market_cap,total_volume
2022-04-20 00:00:00 UTC,0.897721705713844,0.0,21036.273917003848
2022-04-21 00:00:00 UTC,0.9060748410134865,0.0,99987.74660724166
2022-04-22 00:00:00 UTC,0.9112948223501123,0.0,20102.40341407764
2022-04-23 00:00:00 UTC,0.9195618738989235,0.0,23091.747042139254
2022-04-24 00:00:00 UTC,0.9299363549612631,0.0,12993.73222005827
2022-04-25 00:00:00 UTC,0.9312354037118238,0.0,27269.092072329408
2022-04-26 00:00:00 UTC,0.9305685448369844,0.0,21738.38922599333
2022-04-27 00:00:00 UTC,0.9260991272025728,0.0,20395.169795248712
2022-04-28 00:00:00 UTC,0.9248263029929796,0.0,20942.75010488346
2022-04-29 00:00:00 UTC,0.9314389000302833,0.0,15113.056790719906
2022-04-30 00:00:00 UTC,0.9293906407640188,0.0,21284.436643366695
2022-05-01 00:00:00 UTC,0.9485148443101917,0.0,17853.697416794053
2022-05-02 00:00:00 UTC,0.9346973841309643,0.0,27901.650489287495
2022-05-03 00:00:00 UTC,0.9351636829592439,0.0,13183.680351822544
2022-05-04 00:00:00 UTC,0.937614219666131,0.0,15933.91192723847
2022-05-05 00:00:00 UTC,0.9386991826505823,0.0,22303.03822381104
2022-05-06 00:00:00 UTC,0.9400419950604116,0.0,29294.012603060946
2022-05-07 00:00:00 UTC,0.8981444435883438,0.0,41261.44912913533
2022-05-08 00:00:00 UTC,0.8715044059201129,0.0,24355.146366829955
2022-05-09 00:00:00 UTC,0.8539752630519367,0.0,54623.212926449625
2022-05-10 00:00:00 UTC,0.8347870537315122,0.0,50189.251104029965
2022-05-11 00:00:00 UTC,0.8193140737488752,0.0,113256.4757728664
2022-05-12 00:00:00 UTC,0.6595493038599867,0.0,138728.30183672174
2022-05-13 00:00:00 UTC,0.6571335138859217,0.0,43219.36958130806
2022-05-14 00:00:00 UTC,0.66806065810638,0.0,55550.55819209553
2022-05-15 00:00:00 UTC,0.6660724425577778,0.0,24524.720033083264
2022-05-16 00:00:00 UTC,0.6664474722973531,0.0,97213.97981448636
